source_table,source,number,name,address,type_raw,type,region,contract_number,monthly_maintenance_required,notes,lat,lng,map_precision,map_matched,color
2,Приложение 3 / перечень ОС-ОТС,229,АТС «Акулово»,"Неманский район, п.Акулово",ОС,OS,п. Акулово,10944505,True,"Из договора 10944505, таблица 2",55.035665,22.030671,settlement_approx,неман,#22c55e
2,Приложение 3 / перечень ОС-ОТС,230,АТС «Лунино»,"Неманский район, п. Лунино",ОС,OS,п. Лунино,10944505,True,"Из договора 10944505, таблица 2",55.041665,22.019024,settlement_approx,неман,#22c55e
2,Приложение 3 / перечень ОС-ОТС,231,АТС «Канаш»,"Неманский район, п. Канаш",ОС,OS,п. Канаш,10944505,True,"Из договора 10944505, таблица 2",55.037429,22.019518,settlement_approx,неман,#22c55e
2,Приложение 3 / перечень ОС-ОТС,232,АТС «Дворкино»,"Правдинский район, п. Дворкино, ул. Пограничная, д. 3",ОС,OS,п. Дворкино,10944505,True,"Из договора 10944505, таблица 2",54.446453,21.022171,settlement_approx,правдинск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,233,АТС «Крылово»,"Правдинский район, п. Крылово",ОС,OS,п. Крылово,10944505,True,"Из договора 10944505, таблица 2",54.447371,21.016947,settlement_approx,правдинск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,234,АТС «Краснолесье»,"Нестеровский район,  п. Краснолесье",ОС,OS,п. Краснолесье,10944505,True,"Из договора 10944505, таблица 2",54.622953,22.574753,settlement_approx,нестеров,#22c55e
2,Приложение 3 / перечень ОС-ОТС,235,АТС «Невское»,"Нестеровский район, п. Невское",ОС,OS,п. Невское,10944505,True,"Из договора 10944505, таблица 2",54.624082,22.572988,settlement_approx,нестеров,#22c55e
2,Приложение 3 / перечень ОС-ОТС,236,АТС «Ржевское»,"Славский район, п.Ржевское",ОС,OS,п. Ржевское,10944505,True,"Из договора 10944505, таблица 2",55.047418,21.686329,settlement_approx,славск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,237,АТС «Придорожное»,"Славский район, п.Придорожное",ОС,OS,п. Придорожное,10944505,True,"Из договора 10944505, таблица 2",55.050171,21.678,settlement_approx,славск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,238,"АТС ""Багратионовск"", Дизельная, гаражи, котельная","Багратионовский ГО г.Багратионовск, ул.Калининградская,25",ОС/ ОТС,OS_OTS,г. Багратионовск,10944505,True,"Из договора 10944505, таблица 2",54.387159,20.646876,settlement_approx,багратионовск,#38bdf8
2,Приложение 3 / перечень ОС-ОТС,239,БС «А»,"Зеленоградский р-н, п. Малиновка",ОС,OS,п. Малиновка,10944505,True,"Из договора 10944505, таблица 2",54.963918,20.480071,settlement_approx,зеленоградск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,240,"АТС ""Комсомольск""","Гвардейский р-н, п.Комсомольск",ОС,OS,п. Комсомольск,10944505,True,"Из договора 10944505, таблица 2",54.6543,21.073106,settlement_approx,гвардейск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,241,"АТС ""Зорино""","Гвардейский р-н, п. Зорино",ОС,OS,п. Зорино,10944505,True,"Из договора 10944505, таблица 2",54.648229,21.066682,settlement_approx,гвардейск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,242,"АТС ""Талпаки""","Гвардейский р-н, п. Толпаки, ул. Советская, д. 1А",ОС,OS,п. Толпаки,10944505,True,"Из договора 10944505, таблица 2",54.653735,21.075435,settlement_approx,гвардейск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,243,"АТС ""Луговое""","Гурьевский р-н, п. Луговое",ОС,OS,п. Луговое,10944505,True,"Из договора 10944505, таблица 2",54.778529,20.612718,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,244,"АТС ""М. Васильково""","Гурьевский р-н, п. М.Васильково, ул. Жукова, д. 19",ОС,OS,п. М,10944505,True,"Из договора 10944505, таблица 2",54.775859,20.621741,settlement_approx,малое васильково,#22c55e
2,Приложение 3 / перечень ОС-ОТС,245,"АТС ""Б. Исаково""","Гурьевский р-н, Б. Исаково, ул. Геологическая,1",ОС,OS,не указано,10944505,True,"Из договора 10944505, таблица 2",54.720812,20.592082,settlement_approx,геологическая,#22c55e
2,Приложение 3 / перечень ОС-ОТС,246,"АТС ""М. Исаково""","Гурьевский р-н, М. Исаков, Пушкинская",ОС,OS,не указано,10944505,True,"Из договора 10944505, таблица 2",54.719518,20.598353,settlement_approx,пушкинская,#22c55e
2,Приложение 3 / перечень ОС-ОТС,247,"АТС ""Орловка""","Гурьевский р-н, п. Орловка",ОС,OS,п. Орловка,10944505,True,"Из договора 10944505, таблица 2",54.764906,20.605165,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,248,"АТС ""Моргуново""","Гурьевский р-н, п. Моргуново, ул. Гурьева, д. 7А",ОС,OS,п. Моргуново,10944505,True,"Из договора 10944505, таблица 2",54.779471,20.869459,settlement_approx,моргуново,#22c55e
2,Приложение 3 / перечень ОС-ОТС,249,"АТС ""Заречье""","Гурьевский р-н, п. Заречье, ул. Центральная, д. 10",ОС,OS,п. Заречье,10944505,True,"Из договора 10944505, таблица 2",54.768012,20.613706,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,250,"АТС ""Высокое""","Гурьевский р-н, п. Высокое, ул. Центральная",ОС,OS,п. Высокое,10944505,True,"Из договора 10944505, таблица 2",54.770482,20.6046,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,251,"АТС ""Маршальское""","Гурьевский р-н, п. Маршальское, ул. Центральная",ОС,OS,п. Маршальское,10944505,True,"Из договора 10944505, таблица 2",54.833635,20.903776,settlement_approx,маршальское,#22c55e
2,Приложение 3 / перечень ОС-ОТС,252,"АТС ""Матросово""","Гурьевский р-н, п. Матросово, ул. Центральная, д. 20",ОС,OS,п. Матросово,10944505,True,"Из договора 10944505, таблица 2",54.7996,20.816294,settlement_approx,матросово,#22c55e
2,Приложение 3 / перечень ОС-ОТС,253,"АТС ""Некрасово""","Гурьевский р-н, п. Некрасово, ул. Центральная",ОС,OS,п. Некрасово,10944505,True,"Из договора 10944505, таблица 2",54.793141,20.812482,settlement_approx,некрасово,#22c55e
2,Приложение 3 / перечень ОС-ОТС,254,"АТС ""Низовье""","Гурьевский р-н, п. Низовье, ул. Калининградская, д. 10",ОС,OS,п. Низовье,10944505,True,"Из договора 10944505, таблица 2",54.705988,20.444753,settlement_approx,калининград,#22c55e
2,Приложение 3 / перечень ОС-ОТС,255,"АТС ""Шоссейное""","Гурьевский р-н, п. Шоссейный, ул. Совхозная",ОС,OS,п. Шоссейный,10944505,True,"Из договора 10944505, таблица 2",54.764553,20.609682,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,256,"АТС ""Петрово""","Гурьевски р-н, п. Петрово",ОС,OS,п. Петрово,10944505,True,"Из договора 10944505, таблица 2",54.778741,20.613353,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,257,"АТС ""Рассвет""","Гурьевский р-н, п. Рассвет",ОС,OS,п. Рассвет,10944505,True,"Из договора 10944505, таблица 2",54.774506,20.599518,settlement_approx,гурьевск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,258,"АТС ""Озерск""","г. Озерск, пл. Победы, д. 1",ОС,OS,г. Озерск,10944505,True,"Из договора 10944505, таблица 2",54.412188,22.012512,settlement_approx,озерск,#22c55e
2,Приложение 3 / перечень ОС-ОТС,259,"АТС  ""Нестеров""","г. Нестеров,  ул. Калинина, д.13",ОС,OS,г. Нестеров,10944505,True,"Из договора 10944505, таблица 2",54.623941,22.570094,settlement_approx,нестеров,#22c55e
2,Приложение 3 / перечень ОС-ОТС,260,"АТС ""Полесск""","г. Полесск, ул. Калининградская, д. 16",ОС,OS,г. Полесск,10944505,True,"Из договора 10944505, таблица 2",54.707894,20.460141,settlement_approx,калининград,#22c55e
2,Приложение 3 / перечень ОС-ОТС,261,"ПС 51/11""Аксакова""","г. Калининград, ул. Аксакова, д. 112",ОС,OS,г. Калининград,10944505,True,"Из договора 10944505, таблица 2",54.710153,20.444471,settlement_approx,калининград,#22c55e
2,Приложение 3 / перечень ОС-ОТС,262,"ПСК "" Типографская""","г. Калининград, ул. Типографская, д. 20",ОС,OS,г. Калининград,10944505,True,"Из договора 10944505, таблица 2",54.710094,20.511576,settlement_approx,типографская,#22c55e
2,Приложение 3 / перечень ОС-ОТС,263,АТС «Черемушки»,"Гурьевский р-н. п. Васильково, ул. Каменная, д. 3А.",ОС,OS,п. Васильково,10944505,True,"Из договора 10944505, таблица 2",54.782059,20.601918,settlement_approx,гурьевск,#22c55e
3,Приложение 3 / перечень СКУД,1,Административное здание,"Багратиона, 111",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.696024,20.502706,settlement_approx,багратиона,#a78bfa
3,Приложение 3 / перечень СКУД,2,АТС г. Светлый,"г. Светлый, ул. Горького, 18.",СКУД,SKUD,г. Светлый,10944505,True,"Из договора 10944505, таблица 3",54.734212,20.507412,settlement_approx,горького,#a78bfa
3,Приложение 3 / перечень СКУД,3,АТС г. Черняховск,"г. Черняховск, ул. Тольятти, 4а.",СКУД,SKUD,г. Черняховск,10944505,True,"Из договора 10944505, таблица 3",54.642088,21.809212,settlement_approx,черняховск,#a78bfa
3,Приложение 3 / перечень СКУД,4,АТС г. Балтийск,"г. Балтийск, ул. Ленина, 61 (вход в служебное помещение)",СКУД,SKUD,г. Балтийск,10944505,True,"Из договора 10944505, таблица 3",54.641371,19.895835,settlement_approx,балтийск,#a78bfa
3,Приложение 3 / перечень СКУД,5,АТС г. Гурьевск,"г. Гурьевск, ул. Ленина, 2 (вход в служебное помещение)",СКУД,SKUD,г. Гурьевск,10944505,True,"Из договора 10944505, таблица 3",54.778459,20.600929,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,6,АТС г. Правдинск,"г. Правдинск, ул. Кутузова, 12 (вход в служебное помещение)",СКУД,SKUD,г. Правдинск,10944505,True,"Из договора 10944505, таблица 3",54.442994,21.019488,settlement_approx,правдинск,#a78bfa
3,Приложение 3 / перечень СКУД,7,АТС г. Советск,"г. Советск, ул. Победы, 12 (вход в служебное помещение)",СКУД,SKUD,г. Советск,10944505,True,"Из договора 10944505, таблица 3",55.089088,21.879312,settlement_approx,советск,#a78bfa
3,Приложение 3 / перечень СКУД,8,АТС г. Светлогорск,"г. Светлогорск, ул. Островского, 3 (вход в служебное помещение)",СКУД,SKUD,г. Светлогорск,10944505,True,"Из договора 10944505, таблица 3",54.938994,20.158082,settlement_approx,светлогорск,#a78bfa
3,Приложение 3 / перечень СКУД,9,АТС г. Гусев,"г. Гусев, ул. Тимирязева, 5 (вход в служебное помещение)",СКУД,SKUD,г. Гусев,10944505,True,"Из договора 10944505, таблица 3",54.597494,22.204882,settlement_approx,гусев,#a78bfa
3,Приложение 3 / перечень СКУД,10,АТС г. Неман,"г. Неман, ул. Победы, 37 (вход в служебное помещение)",СКУД,SKUD,г. Неман,10944505,True,"Из договора 10944505, таблица 3",55.035382,22.024671,settlement_approx,неман,#a78bfa
3,Приложение 3 / перечень СКУД,11,АТС г. Гвардейск,"г. Гвардейск, ул. Победы, 6а (вход в служебное помещение)",СКУД,SKUD,г. Гвардейск,10944505,True,"Из договора 10944505, таблица 3",54.652465,21.062518,settlement_approx,гвардейск,#a78bfa
3,Приложение 3 / перечень СКУД,12,АТС г. Зеленоградск,"г. Зеленоградск, ул.Крылова 3а",СКУД,SKUD,г. Зеленоградск,10944505,True,"Из договора 10944505, таблица 3",54.955024,20.479012,settlement_approx,зеленоградск,#a78bfa
3,Приложение 3 / перечень СКУД,13,АТС г. Полесск,"г. Полесск, Калининградская, 16",СКУД,SKUD,г. Полесск,10944505,True,"Из договора 10944505, таблица 3",54.711988,20.452729,settlement_approx,калининград,#a78bfa
3,Приложение 3 / перечень СКУД,14,АТС г. Нестеров,"г. Нестеров,  ул. Калинина, д.13",СКУД,SKUD,г. Нестеров,10944505,True,"Из договора 10944505, таблица 3",54.632835,22.573271,settlement_approx,нестеров,#a78bfa
3,Приложение 3 / перечень СКУД,15,"Базовая станция ""А""","Зеленоградский р-он, п. Малиновка",СКУД,SKUD,п. Малиновка,10944505,True,"Из договора 10944505, таблица 3",54.954953,20.474635,settlement_approx,зеленоградск,#a78bfa
3,Приложение 3 / перечень СКУД,16,ПС 59/12,ул. Емельянова (пос. Борисово),СКУД,SKUD,пос. Борисово),10944505,True,"Из договора 10944505, таблица 3",54.661388,20.495094,settlement_approx,борисово,#a78bfa
3,Приложение 3 / перечень СКУД,17,ПС 51/11,"ул. Аксакова, д.110",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.738259,20.560741,settlement_approx,аксакова,#a78bfa
3,Приложение 3 / перечень СКУД,18,АТС-584,"ул. Колхозная, д. 14Б (пос. Северная гора)",СКУД,SKUD,пос. Северная гора),10944505,True,"Из договора 10944505, таблица 3",54.758247,20.529188,settlement_approx,северная гора,#a78bfa
3,Приложение 3 / перечень СКУД,19,АТС-583,"ул. Тбилисская, 4 (пос.Суворово).",СКУД,SKUD,пос. Суворово),10944505,True,"Из договора 10944505, таблица 3",54.697141,20.576106,settlement_approx,тбилисская,#a78bfa
3,Приложение 3 / перечень СКУД,20,ОЛТ-531,"пер. Майский, д. 1",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.713918,20.469047,settlement_approx,майский,#a78bfa
3,Приложение 3 / перечень СКУД,21,АТС-597,"ул. Индустриальная, д. 1",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.725953,20.515471,settlement_approx,индустриальная,#a78bfa
3,Приложение 3 / перечень СКУД,22,ПС 95/16,"ул. Озерова, д. 17Б",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.731988,20.497212,settlement_approx,озерова,#a78bfa
3,Приложение 3 / перечень СКУД,23,ПС 51/6,"ул. Павлова, д. 26А",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.684671,20.483565,settlement_approx,павлова,#a78bfa
3,Приложение 3 / перечень СКУД,24,ПС 95/3,"ул. Дунайская, 16, 1",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.688224,20.483412,settlement_approx,дунайская,#a78bfa
3,Приложение 3 / перечень СКУД,25,ПС 95/4,"ул. Горького, 25",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.736753,20.521318,settlement_approx,горького,#a78bfa
3,Приложение 3 / перечень СКУД,26,ПС 69/6,"ул. Киевская, 86",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.673753,20.469541,settlement_approx,киевская,#a78bfa
3,Приложение 3 / перечень СКУД,27,ПС 58/1,"Московский пр., 116",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.711118,20.528329,settlement_approx,московский,#a78bfa
3,Приложение 3 / перечень СКУД,28,ПС 95/2,"ул. Косогорная, 2",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.696024,20.478647,settlement_approx,косогорная,#a78bfa
3,Приложение 3 / перечень СКУД,29,ПС 68/9,"ул. Толстикова, 67",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.697306,20.426282,settlement_approx,толстикова,#a78bfa
3,Приложение 3 / перечень СКУД,30,ПС 69/15,"ул. Типографская, 20",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.722094,20.506,settlement_approx,типографская,#a78bfa
3,Приложение 3 / перечень СКУД,32,ПС 56/10,"Докука, 5 (пос. Чкаловск)",СКУД,SKUD,пос. Чкаловск),10944505,True,"Из договора 10944505, таблица 3",54.772024,20.386318,settlement_approx,чкаловск,#a78bfa
3,Приложение 3 / перечень СКУД,36,ПС 95/15,"ул. Гайдара, 129А",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.733153,20.514553,settlement_approx,гайдара,#a78bfa
3,Приложение 3 / перечень СКУД,33,ЛС-9,"ул. Галактическая, 2",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.740035,20.568824,settlement_approx,галактическая,#a78bfa
3,Приложение 3 / перечень СКУД,34,ЛС-4,"ул.Лужская, 12 (п.Космодемьянского)",СКУД,SKUD,п. Космодемьянского),10944505,True,"Из договора 10944505, таблица 3",54.720071,20.346141,settlement_approx,лужская,#a78bfa
3,Приложение 3 / перечень СКУД,35,АТС п. Малинники,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.757718,20.752271,settlement_approx,малинники,#a78bfa
3,Приложение 3 / перечень СКУД,36,АТС п. Луговое,Гурьевский р-н,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.776624,20.607776,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,37,АТС п. Некрасово,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.786082,20.814741,settlement_approx,некрасово,#a78bfa
3,Приложение 3 / перечень СКУД,38,АТС п. Матросово,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.798471,20.814035,settlement_approx,матросово,#a78bfa
3,Приложение 3 / перечень СКУД,39,АТС п. Моргуново,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.774388,20.872071,settlement_approx,моргуново,#a78bfa
3,Приложение 3 / перечень СКУД,40,АТС п. Высокое,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.772882,20.599941,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,41,АТС п. Маршальское,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.829541,20.893753,settlement_approx,маршальское,#a78bfa
3,Приложение 3 / перечень СКУД,42,АТС п. Малое Исаково,"Пушкинская,",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.728906,20.605341,settlement_approx,малое исаково,#a78bfa
3,Приложение 3 / перечень СКУД,43,АТС п. Большое Исаково,"Геологическая, 1",СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.715165,20.594765,settlement_approx,большое исаково,#a78bfa
3,Приложение 3 / перечень СКУД,44,АТС п. Низовье,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.780012,20.600224,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,45,АТС п. Заречье,Гурьевский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.775918,20.601988,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,46,АТС п. Рассвет,Светловский городской округ,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.765541,20.922847,settlement_approx,рассвет,#a78bfa
3,Приложение 3 / перечень СКУД,47,АТС п. Коврово,Зеленоградский район,СКУД,SKUD,не указано,10944505,True,"Из договора 10944505, таблица 3",54.956365,20.480635,settlement_approx,зеленоградск,#a78bfa
3,Приложение 3 / перечень СКУД,48,АТС п. Заозерье,п. Заозерье,СКУД,SKUD,п. Заозерье,10944505,True,"Из договора 10944505, таблица 3",54.766035,20.681518,settlement_approx,заозерье,#a78bfa
3,Приложение 3 / перечень СКУД,49,АТС п. Родники,"Гурьевский район, п. Родники",СКУД,SKUD,п. Родники,10944505,True,"Из договора 10944505, таблица 3",54.773729,20.604035,settlement_approx,гурьевск,#a78bfa
3,Приложение 3 / перечень СКУД,50,АТС п. Муромское,"Зеленоградский р-н, п. Муромское, ул. Центральная",СКУД,SKUD,п. Муромское,10944505,True,"Из договора 10944505, таблица 3",54.961094,20.483671,settlement_approx,зеленоградск,#a78bfa
